
None,None,None,None,09:53:51,23/11/2023,Preset
None,None,None,None,09:53:51,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:58,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:53:59,23/11/2023,Preset
None,None,None,None,09:54:00,23/11/2023,Preset
None,None,None,None,09:54:00,23/11/2023,Preset
None,None,None,None,09:54:00,23/11/2023,Preset
None,None,None,None,09:54:04,23/11/2023,Preset
None,None,None,None,09:54:04,23/11/2023,Preset
None,None,None,None,09:54:04,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:05,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:06,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:07,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:08,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:09,23/11/2023,Preset
None,None,None,None,09:54:10,23/11/2023,Preset
None,None,None,None,09:54:10,23/11/2023,Preset
None,None,None,None,09:54:10,23/11/2023,Preset
None,None,None,None,11:03:05,23/11/2023,Preset
None,None,None,None,11:03:05,23/11/2023,Preset
None,None,None,None,11:03:05,23/11/2023,Preset
None,None,None,None,11:03:06,23/11/2023,Preset
None,None,None,None,11:03:06,23/11/2023,Preset
None,None,None,None,11:03:06,23/11/2023,Preset
None,None,None,None,11:03:06,23/11/2023,Preset
None,None,None,None,11:03:07,23/11/2023,Preset
None,None,None,None,11:03:07,23/11/2023,Preset
None,None,None,None,11:03:07,23/11/2023,Preset
None,None,None,None,11:03:07,23/11/2023,Preset
None,None,None,None,11:03:08,23/11/2023,Preset
None,None,None,None,11:03:08,23/11/2023,Preset
None,None,None,None,11:03:08,23/11/2023,Preset
None,None,None,None,11:03:08,23/11/2023,Preset
None,None,None,None,11:03:08,23/11/2023,Preset
None,None,None,None,11:03:09,23/11/2023,Preset
None,None,None,None,11:03:09,23/11/2023,Preset
None,None,None,None,11:03:09,23/11/2023,Preset
None,None,None,None,11:03:10,23/11/2023,Preset
None,None,None,None,11:03:10,23/11/2023,Preset
None,None,None,None,11:03:10,23/11/2023,Preset
None,None,None,None,11:03:10,23/11/2023,Preset
None,None,None,None,11:03:10,23/11/2023,Preset
None,None,None,None,11:03:11,23/11/2023,Preset
None,None,None,None,11:03:11,23/11/2023,Preset
None,None,None,None,11:03:11,23/11/2023,Preset
None,None,None,None,11:03:11,23/11/2023,Preset
None,None,None,None,11:03:11,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:12,23/11/2023,Preset
None,None,None,None,11:03:13,23/11/2023,Preset
None,None,None,None,11:03:13,23/11/2023,Preset
None,None,None,None,11:03:13,23/11/2023,Preset
None,None,None,None,11:03:13,23/11/2023,Preset
None,None,None,None,11:03:13,23/11/2023,Preset
None,None,None,None,11:03:14,23/11/2023,Preset
None,None,None,None,11:03:14,23/11/2023,Preset
None,None,None,None,11:03:14,23/11/2023,Preset
None,None,None,None,11:03:14,23/11/2023,Preset
None,None,None,None,11:03:14,23/11/2023,Preset
None,None,None,None,11:03:15,23/11/2023,Preset
None,None,None,None,11:03:16,23/11/2023,Preset
None,None,None,None,11:03:16,23/11/2023,Preset
None,None,None,None,11:03:16,23/11/2023,Preset
None,None,None,None,11:03:17,23/11/2023,Preset
None,None,None,None,11:03:17,23/11/2023,Preset
None,None,None,None,11:03:18,23/11/2023,Preset
None,None,None,None,11:03:18,23/11/2023,Preset
None,None,None,None,11:03:18,23/11/2023,Preset
None,None,None,None,11:03:18,23/11/2023,Preset
None,None,None,None,11:03:19,23/11/2023,Preset
None,None,None,None,11:03:19,23/11/2023,Preset
None,None,None,None,11:03:19,23/11/2023,Preset
None,None,None,None,11:03:19,23/11/2023,Preset
None,None,None,None,11:03:19,23/11/2023,Preset
None,None,None,None,11:03:20,23/11/2023,Preset
None,None,None,None,11:03:20,23/11/2023,Preset
None,None,None,None,11:03:20,23/11/2023,Preset
None,None,None,None,11:03:20,23/11/2023,Preset
None,None,None,None,11:03:21,23/11/2023,Preset
None,None,None,None,11:03:21,23/11/2023,Preset
None,None,None,None,11:03:21,23/11/2023,Preset
None,None,None,None,11:03:21,23/11/2023,Preset
None,None,None,None,11:03:21,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:22,23/11/2023,Preset
None,None,None,None,11:03:23,23/11/2023,Preset
None,None,None,None,11:03:23,23/11/2023,Preset
None,None,None,None,11:30:05,23/11/2023,Preset
None,None,None,None,11:30:05,23/11/2023,Preset
None,None,None,None,11:30:06,23/11/2023,Preset
None,None,None,None,11:30:06,23/11/2023,Preset
None,None,None,None,11:30:06,23/11/2023,Preset
None,None,None,None,11:30:06,23/11/2023,Preset
None,None,None,None,11:30:07,23/11/2023,Preset
None,None,None,None,11:30:07,23/11/2023,Preset
None,None,None,None,11:30:07,23/11/2023,Preset
None,None,None,None,11:30:07,23/11/2023,Preset
None,None,None,None,11:30:07,23/11/2023,Preset
None,None,None,None,11:30:08,23/11/2023,Preset
None,None,None,None,11:30:08,23/11/2023,Preset
None,None,None,None,11:30:08,23/11/2023,Preset
None,None,None,None,11:30:08,23/11/2023,Preset
None,None,None,None,10:56:40,03/12/2023,Preset
None,None,None,None,10:56:40,03/12/2023,Preset
None,None,None,None,10:56:40,03/12/2023,Preset
None,None,None,None,10:56:40,03/12/2023,Preset
None,None,None,None,10:56:40,03/12/2023,Preset
None,None,None,None,10:56:41,03/12/2023,Preset
None,None,None,None,10:56:41,03/12/2023,Preset
None,None,None,None,10:56:41,03/12/2023,Preset
None,None,None,None,10:56:42,03/12/2023,Preset
None,None,None,None,10:56:42,03/12/2023,Preset
None,None,None,None,10:56:42,03/12/2023,Preset
None,None,None,None,10:56:42,03/12/2023,Preset
None,None,None,None,10:56:43,03/12/2023,Preset
None,None,None,None,10:56:43,03/12/2023,Preset
None,None,None,None,10:56:43,03/12/2023,Preset
None,None,None,None,10:56:43,03/12/2023,Preset
None,None,None,None,10:56:43,03/12/2023,Preset
None,None,None,None,10:56:44,03/12/2023,Preset
None,None,None,None,10:56:44,03/12/2023,Preset
None,None,None,None,10:56:44,03/12/2023,Preset
None,None,None,None,10:56:44,03/12/2023,Preset
None,None,None,None,10:56:44,03/12/2023,Preset
None,None,None,None,10:56:45,03/12/2023,Preset
None,None,None,None,10:56:45,03/12/2023,Preset
None,None,None,None,10:56:45,03/12/2023,Preset
None,None,None,None,10:56:45,03/12/2023,Preset
None,None,None,None,10:56:45,03/12/2023,Preset
None,None,None,None,10:56:46,03/12/2023,Preset
None,None,None,None,10:56:46,03/12/2023,Preset
None,None,None,None,10:56:46,03/12/2023,Preset
None,None,None,None,10:56:46,03/12/2023,Preset
None,None,None,None,10:56:47,03/12/2023,Preset
None,None,None,None,10:56:47,03/12/2023,Preset
None,None,None,None,10:56:47,03/12/2023,Preset
None,None,None,None,10:56:47,03/12/2023,Preset
None,None,None,None,10:56:48,03/12/2023,Preset
None,None,None,None,10:56:48,03/12/2023,Preset
None,None,None,None,10:56:48,03/12/2023,Preset
None,None,None,None,10:56:51,03/12/2023,Preset
None,None,None,None,10:56:51,03/12/2023,Preset
None,None,None,None,10:56:51,03/12/2023,Preset
None,None,None,None,10:56:51,03/12/2023,Preset
None,None,None,None,10:56:52,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:53,03/12/2023,Preset
None,None,None,None,10:56:54,03/12/2023,Preset
None,None,None,None,10:56:54,03/12/2023,Preset
None,None,None,None,10:56:54,03/12/2023,Preset
None,None,None,None,10:56:54,03/12/2023,Preset
None,None,None,None,10:56:54,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:55,03/12/2023,Preset
None,None,None,None,10:56:56,03/12/2023,Preset
None,None,None,None,10:56:56,03/12/2023,Preset
None,None,None,None,10:56:56,03/12/2023,Preset
None,None,None,None,10:56:56,03/12/2023,Preset
None,None,None,None,10:56:56,03/12/2023,Preset
None,None,None,None,10:56:57,03/12/2023,Preset
None,None,None,None,10:56:57,03/12/2023,Preset
None,None,None,None,10:56:57,03/12/2023,Preset
None,None,None,None,10:56:57,03/12/2023,Preset
None,None,None,None,10:56:57,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:58,03/12/2023,Preset
None,None,None,None,10:56:59,03/12/2023,Preset
None,None,None,None,10:56:59,03/12/2023,Preset
None,None,None,None,10:56:59,03/12/2023,Preset
None,None,None,None,10:56:59,03/12/2023,Preset
None,None,None,None,10:56:59,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:00,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:01,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:02,03/12/2023,Preset
None,None,None,None,10:57:03,03/12/2023,Preset
None,None,None,None,10:57:03,03/12/2023,Preset
None,None,None,None,10:57:03,03/12/2023,Preset
None,None,None,None,10:57:03,03/12/2023,Preset
None,None,None,None,10:57:04,03/12/2023,Preset
None,None,None,None,10:57:04,03/12/2023,Preset
None,None,None,None,10:57:04,03/12/2023,Preset
None,None,None,None,10:57:04,03/12/2023,Preset
None,None,None,None,10:57:04,03/12/2023,Preset
None,None,None,None,10:57:05,03/12/2023,Preset
None,None,None,None,10:57:05,03/12/2023,Preset
None,None,None,None,10:57:30,03/12/2023,Preset
None,None,None,None,10:57:30,03/12/2023,Preset
None,None,None,None,10:57:31,03/12/2023,Preset
None,None,None,None,10:57:31,03/12/2023,Preset
None,None,None,None,10:57:31,03/12/2023,Preset
None,None,None,None,10:57:31,03/12/2023,Preset
None,None,None,None,10:57:32,03/12/2023,Preset
None,None,None,None,10:57:32,03/12/2023,Preset
None,None,None,None,10:57:32,03/12/2023,Preset
None,None,None,None,10:57:32,03/12/2023,Preset
None,None,None,None,10:57:33,03/12/2023,Preset
None,None,None,None,10:57:33,03/12/2023,Preset
None,None,None,None,10:57:48,03/12/2023,Preset
None,None,None,None,10:57:48,03/12/2023,Preset
None,None,None,None,10:57:48,03/12/2023,Preset
None,None,None,None,10:57:48,03/12/2023,Preset
None,None,None,None,10:57:49,03/12/2023,Preset
None,None,None,None,10:57:49,03/12/2023,Preset
None,None,None,None,10:57:49,03/12/2023,Preset
None,None,None,None,10:57:49,03/12/2023,Preset
None,None,None,None,10:57:49,03/12/2023,Preset
None,None,None,None,10:57:50,03/12/2023,Preset
None,None,None,None,10:57:50,03/12/2023,Preset
None,None,None,None,10:57:54,03/12/2023,Preset
None,None,None,None,10:57:55,03/12/2023,Preset
None,None,None,None,10:57:55,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:56,03/12/2023,Preset
None,None,None,None,10:57:57,03/12/2023,Preset
None,None,None,None,10:57:57,03/12/2023,Preset
None,None,None,None,10:57:57,03/12/2023,Preset
None,None,None,None,10:57:57,03/12/2023,Preset
None,None,None,None,10:57:57,03/12/2023,Preset
None,None,None,None,10:57:58,03/12/2023,Preset
None,None,None,None,10:57:58,03/12/2023,Preset
None,None,None,None,10:57:58,03/12/2023,Preset
None,None,None,None,10:57:58,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:57:59,03/12/2023,Preset
None,None,None,None,10:58:00,03/12/2023,Preset
None,None,None,None,10:58:00,03/12/2023,Preset
None,None,None,None,10:58:00,03/12/2023,Preset
None,None,None,None,10:58:00,03/12/2023,Preset
None,None,None,None,10:58:00,03/12/2023,Preset
None,None,None,None,10:58:01,03/12/2023,Preset
None,None,None,None,10:58:01,03/12/2023,Preset
None,None,None,None,10:58:01,03/12/2023,Preset
None,None,None,None,10:58:01,03/12/2023,Preset
None,None,None,None,10:58:02,03/12/2023,Preset
None,None,None,None,10:58:02,03/12/2023,Preset
None,None,None,None,10:58:02,03/12/2023,Preset
None,None,None,None,10:58:03,03/12/2023,Preset
None,None,None,None,10:58:03,03/12/2023,Preset
None,None,None,None,10:58:03,03/12/2023,Preset
None,None,None,None,10:58:03,03/12/2023,Preset
None,None,None,None,10:58:03,03/12/2023,Preset
None,None,None,None,10:58:04,03/12/2023,Preset
None,None,None,None,10:58:04,03/12/2023,Preset
None,None,None,None,10:58:04,03/12/2023,Preset
None,None,None,None,10:58:04,03/12/2023,Preset
None,None,None,None,10:58:05,03/12/2023,Preset
None,None,None,None,10:58:05,03/12/2023,Preset
None,None,None,None,10:58:05,03/12/2023,Preset
None,None,None,None,10:58:05,03/12/2023,Preset
None,None,None,None,10:58:05,03/12/2023,Preset
None,None,None,None,10:58:06,03/12/2023,Preset
None,None,None,None,10:58:06,03/12/2023,Preset
None,None,None,None,10:58:06,03/12/2023,Preset
None,None,None,None,10:58:06,03/12/2023,Preset
None,None,None,None,10:58:06,03/12/2023,Preset
None,None,None,None,10:58:07,03/12/2023,Preset
None,None,None,None,10:58:07,03/12/2023,Preset
None,None,None,None,10:58:07,03/12/2023,Preset
None,None,None,None,10:58:07,03/12/2023,Preset
None,None,None,None,10:58:07,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:08,03/12/2023,Preset
None,None,None,None,10:58:09,03/12/2023,Preset
None,None,None,None,10:58:09,03/12/2023,Preset
None,None,None,None,10:58:09,03/12/2023,Preset
None,None,None,None,10:58:09,03/12/2023,Preset
None,None,None,None,10:58:09,03/12/2023,Preset
None,None,None,None,10:58:10,03/12/2023,Preset
None,None,None,None,10:58:10,03/12/2023,Preset
None,None,None,None,10:58:10,03/12/2023,Preset
None,None,None,None,10:58:10,03/12/2023,Preset
None,None,None,None,10:58:10,03/12/2023,Preset
None,None,None,None,10:58:11,03/12/2023,Preset
None,None,None,None,10:58:11,03/12/2023,Preset
None,None,None,None,10:58:11,03/12/2023,Preset
None,None,None,None,10:58:11,03/12/2023,Preset
None,None,None,None,10:58:12,03/12/2023,Preset
None,None,None,None,10:58:12,03/12/2023,Preset
None,None,None,None,10:58:12,03/12/2023,Preset
None,None,None,None,10:58:12,03/12/2023,Preset
None,None,None,None,10:58:12,03/12/2023,Preset
None,None,None,None,10:58:13,03/12/2023,Preset
None,None,None,None,10:58:13,03/12/2023,Preset
None,None,None,None,10:58:13,03/12/2023,Preset
None,None,None,None,10:58:13,03/12/2023,Preset
None,None,None,None,10:58:13,03/12/2023,Preset
None,None,None,None,10:58:14,03/12/2023,Preset
None,None,None,None,10:58:14,03/12/2023,Preset
None,None,None,None,10:58:14,03/12/2023,Preset
None,None,None,None,10:58:15,03/12/2023,Preset
None,None,None,None,10:58:15,03/12/2023,Preset
None,None,None,None,10:58:15,03/12/2023,Preset
None,None,None,None,10:58:15,03/12/2023,Preset
None,None,None,None,10:58:15,03/12/2023,Preset
None,None,None,None,10:58:16,03/12/2023,Preset
None,None,None,None,10:58:16,03/12/2023,Preset
None,None,None,None,10:58:16,03/12/2023,Preset
None,None,None,None,10:58:16,03/12/2023,Preset
None,None,None,None,10:58:17,03/12/2023,Preset
None,None,None,None,10:58:17,03/12/2023,Preset
None,None,None,None,10:58:17,03/12/2023,Preset
None,None,None,None,10:58:17,03/12/2023,Preset
None,None,None,None,10:58:18,03/12/2023,Preset
None,None,None,None,10:58:18,03/12/2023,Preset
None,None,None,None,10:58:18,03/12/2023,Preset
None,None,None,None,10:58:18,03/12/2023,Preset
None,None,None,None,10:58:18,03/12/2023,Preset
None,None,None,None,10:58:19,03/12/2023,Preset
None,None,None,None,10:58:19,03/12/2023,Preset
None,None,None,None,10:58:19,03/12/2023,Preset
None,None,None,None,10:58:19,03/12/2023,Preset
None,None,None,None,10:58:19,03/12/2023,Preset
None,None,None,None,10:58:20,03/12/2023,Preset
None,None,None,None,10:58:20,03/12/2023,Preset
None,None,None,None,10:58:20,03/12/2023,Preset
None,None,None,None,10:58:20,03/12/2023,Preset
None,None,None,None,10:58:21,03/12/2023,Preset
None,None,None,None,10:58:21,03/12/2023,Preset
None,None,None,None,10:58:21,03/12/2023,Preset
None,None,None,None,10:58:21,03/12/2023,Preset
None,None,None,None,10:58:22,03/12/2023,Preset
None,None,None,None,10:58:22,03/12/2023,Preset
None,None,None,None,10:58:22,03/12/2023,Preset
None,None,None,None,10:58:22,03/12/2023,Preset
None,None,None,None,10:58:22,03/12/2023,Preset
